x÷·,y÷·,z÷·
-21.735,-251.16,-948.588
-22.453,-253.066,-952.128
-26.307,-250.444,-952.778
-27.828,-246.346,-952.738
-28.449,-238.303,-952.842
-20.854,-221.839,-918.149
33.704,-221.043,-952.694
60.623,-221.352,-955.349
59.479,-229.106,-957.628
62.716,-225.895,-945.752
60.981,-218.765,-944.391
62.028,-216.434,-945.723
63.987,-214.923,-947.288
-49.789,112.665,-527.892
-47.285,112.632,-529.754
-46.657,111.699,-535.365
-46.142,112.584,-541.493
-44.592,112.812,-543.514
-44.293,110.437,-541.338
-44.946,51.264,-548.84
-68.934,-218.415,-498.948
-84.335,-277.17,-220.807
178.219,-269.535,-207.512
49.132,-218.748,-923.562
51.838,-214.709,-920.698
55.588,-216.479,-935.795
30.575,-218.409,-956.735
62.762,-211.039,-949.459
71.78,-210.986,-953.649
69.578,-213.139,-955.267
70.147,-215.637,-955.781
70.99,-215.944,-957.171
70.191,-213.572,-957.586
72.273,-212.053,-952.202
77.699,-219.889,-928.65
59.866,-254.908,-946.56
-29.191,-262.361,-969.11
-50.899,-261.994,-968.419
-50.691,-261.83,-969.973
-52.766,-263.325,-969.284
-52.947,-263.502,-970.509
-53.806,-261.48,-972.431
-54.335,-262.012,-969.625
-53.626,-268.579,-959.352
-41.375,-245.945,-913.36
17.629,-205.671,-932.649
68.816,-200.043,-935.188
71.144,-199.373,-933.487
69.476,-204.058,-932.878
68.294,-204.75,-934.469
67.743,-210.093,-935.317
68.45,-218.707,-931.733
71.86,-213.313,-930.398
74.354,-203.443,-936.9
78.763,-199.336,-930.412
48.178,-212.577,-905.215
57.251,-214.68,-902.249
58.141,-210.369,-906.05
57.363,-204.961,-907.318
58.968,-210.807,-902.158
63.001,-208.711,-900.97
68.055,-207.943,-902.619
68.681,-206.553,-912.496
56.687,-206.653,-947.493
49.409,-209.07,-944.489
73.589,-216.13,-943.133
73.749,-215.879,-942.832
74.275,-219.525,-944.279
73.297,-222.1,-946.619
70.713,-224.597,-949.529
70.026,-222.401,-956.221
66.03,-222.961,-959.787
68.426,-223.21,-942.672
81.682,-232.787,-933.361
-1.949,-251.591,-956.024
-35.031,-255.202,-954.024
-34.732,-251.176,-955.384
-35.53,-250.508,-958.238
-36.661,-253.487,-958.255
-38.608,-251.575,-955.161
-35.146,-248.184,-952.607
-31.322,-237.135,-935.851
-14.31,-205.204,-897.276
73.882,-192.695,-926.784
85.478,-196.503,-935.162
80.668,-195.594,-937.938
80.183,-199.105,-937.419
82.783,-197.374,-939.511
82.779,-199.022,-941.06
83.638,-202.667,-940.406
85.734,-203.307,-937.887
90.186,-199.458,-938.196
93.81,-197.491,-946.936
82.225,-186.269,-932.333
45.83,-190.115,-926.633
50.353,-191.483,-926.771
50.866,-193.156,-923.348
52.148,-194.736,-919.531
52.852,-190.896,-919.187
53.381,-188.097,-916.857
56.395,-192.791,-917.164
56.46,-209.899,-921.613
46.447,-199.027,-945.17
52.769,-203.08,-949.229
66.683,-203.809,-949.85
67.569,-203.186,-950.0
68.362,-208.014,-949.023
65.826,-203.927,-952.236
58.771,-204.406,-955.423
56.889,-212.22,-955.115
58.593,-205.256,-952.866
63.288,-197.462,-934.301
74.664,-218.264,-922.721
14.27,-237.491,-955.742
-20.95,-248.768,-957.048
-27.487,-249.015,-956.177
-28.313,-248.35,-956.277
-27.792,-246.938,-956.812
-27.611,-243.738,-957.322
-28.89,-242.02,-954.586
-23.965,-231.251,-926.529
7.232,-195.973,-922.35
73.218,-203.779,-944.696
